FullDateAlternateKey	OrganizationName	DepartmentGroupName	ScenarioName	AccountCodeAlternateKey	ParentAccountCodeAlternateKey	Amount
2001-09-01 00:00:00	Canadian Division	Research and Development	Budget	5050	5000	8900
2001-10-01 00:00:00	Northeast Division	Research and Development	Budget	4500	4110	4300
2001-10-01 00:00:00	Northeast Division	Research and Development	Budget	4130	4100	2200
2001-10-01 00:00:00	Northeast Division	Research and Development	Budget	4140	4100	0
2001-10-01 00:00:00	Northeast Division	Research and Development	Budget	5020	5000	73700
2001-10-01 00:00:00	Northeast Division	Research and Development	Budget	5050	5000	3000
2001-10-01 00:00:00	Northwest Division	Research and Development	Budget	4500	4110	2000
2001-10-01 00:00:00	Northwest Division	Research and Development	Budget	4130	4100	5300
2001-10-01 00:00:00	Northwest Division	Research and Development	Budget	4140	4100	0
2001-10-01 00:00:00	Northwest Division	Research and Development	Budget	5020	5000	47600
2001-10-01 00:00:00	Northwest Division	Research and Development	Budget	5050	5000	7800
2001-10-01 00:00:00	Central Division	Research and Development	Budget	4500	4110	6200
2001-10-01 00:00:00	Central Division	Research and Development	Budget	4130	4100	4800
2001-10-01 00:00:00	Central Division	Research and Development	Budget	5020	5000	61700
2001-10-01 00:00:00	Southeast Division	Research and Development	Budget	4500	4110	4000
2001-10-01 00:00:00	Southeast Division	Research and Development	Budget	4130	4100	4700
2001-10-01 00:00:00	Southeast Division	Research and Development	Budget	4140	4100	0
2001-10-01 00:00:00	Southeast Division	Research and Development	Budget	5020	5000	51600
2001-10-01 00:00:00	Southeast Division	Research and Development	Budget	5050	5000	5900
2001-10-01 00:00:00	Southwest Division	Research and Development	Budget	4500	4110	8700
2001-10-01 00:00:00	Southwest Division	Research and Development	Budget	4130	4100	1200
2001-10-01 00:00:00	Southwest Division	Research and Development	Budget	5020	5000	56100
2001-10-01 00:00:00	Southwest Division	Research and Development	Budget	5050	5000	2700
2001-10-01 00:00:00	Canadian Division	Research and Development	Budget	4500	4110	20600
2001-10-01 00:00:00	Canadian Division	Research and Development	Budget	4140	4100	200
2001-10-01 00:00:00	Canadian Division	Research and Development	Budget	5020	5000	166900
2001-10-01 00:00:00	Canadian Division	Research and Development	Budget	5050	5000	17800
2001-11-01 00:00:00	Northeast Division	Research and Development	Budget	4500	4110	7500
2001-11-01 00:00:00	Northeast Division	Research and Development	Budget	4130	4100	2200
2001-11-01 00:00:00	Northeast Division	Research and Development	Budget	5020	5000	96000
2001-11-01 00:00:00	Northeast Division	Research and Development	Budget	5050	5000	8300
2001-11-01 00:00:00	Northwest Division	Research and Development	Budget	4500	4110	21100
2001-11-01 00:00:00	Northwest Division	Research and Development	Budget	4130	4100	4100
2001-11-01 00:00:00	Northwest Division	Research and Development	Budget	4140	4100	0
2001-11-01 00:00:00	Northwest Division	Research and Development	Budget	5020	5000	161200
2001-11-01 00:00:00	Northwest Division	Research and Development	Budget	5050	5000	16800
2001-11-01 00:00:00	Central Division	Research and Development	Budget	4500	4110	33700
2001-11-01 00:00:00	Central Division	Research and Development	Budget	4130	4100	8700
2001-11-01 00:00:00	Central Division	Research and Development	Budget	4140	4100	0
2001-11-01 00:00:00	Central Division	Research and Development	Budget	5020	5000	142200
2001-11-01 00:00:00	Central Division	Research and Development	Budget	5050	5000	7600
2001-11-01 00:00:00	Southwest Division	Research and Development	Budget	4130	4100	41300
2001-11-01 00:00:00	Southeast Division	Research and Development	Budget	4500	4110	32500
2001-11-01 00:00:00	Southeast Division	Research and Development	Budget	5020	5000	212400
2001-11-01 00:00:00	Southwest Division	Research and Development	Budget	4500	4110	30000
2001-11-01 00:00:00	Canadian Division	Research and Development	Budget	4500	4110	68300
2001-11-01 00:00:00	Canadian Division	Research and Development	Budget	4130	4100	20900
2001-11-01 00:00:00	Southwest Division	Research and Development	Budget	5020	5000	169000
2001-12-01 00:00:00	Northeast Division	Research and Development	Budget	4130	4100	2100
2001-12-01 00:00:00	Northwest Division	Research and Development	Budget	4500	4110	10700
2001-12-01 00:00:00	Northwest Division	Research and Development	Budget	5020	5000	49000
2001-12-01 00:00:00	Central Division	Research and Development	Budget	4130	4100	8000
2001-11-01 00:00:00	Southeast Division	Research and Development	Budget	4130	4100	4600
2001-11-01 00:00:00	Southeast Division	Research and Development	Budget	4140	4100	1800
2001-11-01 00:00:00	Southwest Division	Research and Development	Budget	5050	5000	18800
2001-12-01 00:00:00	Central Division	Research and Development	Budget	5050	5000	16900
2001-12-01 00:00:00	Canadian Division	Research and Development	Budget	5050	5000	3900
2002-01-01 00:00:00	Southeast Division	Research and Development	Budget	4500	4110	10600
2002-01-01 00:00:00	Canadian Division	Research and Development	Budget	4130	4100	18800
2001-11-01 00:00:00	Canadian Division	Research and Development	Budget	4140	4100	1500
2001-11-01 00:00:00	Canadian Division	Research and Development	Budget	5050	5000	22100
2001-12-01 00:00:00	Northeast Division	Research and Development	Budget	4500	4110	2200
2001-12-01 00:00:00	Northeast Division	Research and Development	Budget	4140	4100	0
2001-12-01 00:00:00	Northeast Division	Research and Development	Budget	5050	5000	10600
2001-12-01 00:00:00	Central Division	Research and Development	Budget	4140	4100	0
2001-12-01 00:00:00	Southeast Division	Research and Development	Budget	4130	4100	12700
2001-12-01 00:00:00	Southwest Division	Research and Development	Budget	5020	5000	142600
2001-12-01 00:00:00	Southwest Division	Research and Development	Budget	5050	5000	15400
2001-12-01 00:00:00	Canadian Division	Research and Development	Budget	5020	5000	161200
2002-01-01 00:00:00	Northwest Division	Research and Development	Budget	5020	5000	46600
2001-12-01 00:00:00	Central Division	Research and Development	Budget	5020	5000	120100
2002-01-01 00:00:00	Northeast Division	Research and Development	Budget	5050	5000	1400
2002-02-01 00:00:00	Northeast Division	Research and Development	Budget	4130	4100	1600
2002-02-01 00:00:00	Northwest Division	Research and Development	Budget	4500	4110	18200
2002-02-01 00:00:00	Southwest Division	Research and Development	Budget	4130	4100	7500
2001-11-01 00:00:00	Canadian Division	Research and Development	Budget	5020	5000	300000
2001-12-01 00:00:00	Northwest Division	Research and Development	Budget	4130	4100	11200
2001-12-01 00:00:00	Northwest Division	Research and Development	Budget	4140	4100	0
2002-01-01 00:00:00	Canadian Division	Research and Development	Budget	5050	5000	2600
2002-02-01 00:00:00	Central Division	Research and Development	Budget	5050	5000	18400
2001-12-01 00:00:00	Northeast Division	Research and Development	Budget	5020	5000	59300
2001-12-01 00:00:00	Southeast Division	Research and Development	Budget	4500	4110	6700
2001-12-01 00:00:00	Southwest Division	Research and Development	Budget	4130	4100	23600
2001-12-01 00:00:00	Southwest Division	Research and Development	Budget	4140	4100	1000
2002-01-01 00:00:00	Central Division	Research and Development	Budget	4500	4110	4600
2002-01-01 00:00:00	Central Division	Research and Development	Budget	5020	5000	46600
2002-01-01 00:00:00	Southwest Division	Research and Development	Budget	4500	4110	3100
2002-02-01 00:00:00	Northeast Division	Research and Development	Budget	5020	5000	79100
2002-02-01 00:00:00	Northwest Division	Research and Development	Budget	5020	5000	139100
2002-02-01 00:00:00	Central Division	Research and Development	Budget	4140	4100	0
2001-12-01 00:00:00	Canadian Division	Research and Development	Budget	4500	4110	35800
2002-01-01 00:00:00	Northeast Division	Research and Development	Budget	4130	4100	6600
2002-01-01 00:00:00	Southeast Division	Research and Development	Budget	5050	5000	2400
2001-12-01 00:00:00	Southwest Division	Research and Development	Budget	4500	4110	22000
2001-12-01 00:00:00	Canadian Division	Research and Development	Budget	4130	4100	11300
2002-01-01 00:00:00	Southwest Division	Research and Development	Budget	4130	4100	-1400
2002-01-01 00:00:00	Canadian Division	Research and Development	Budget	4140	4100	200
2002-02-01 00:00:00	Northwest Division	Research and Development	Budget	5050	5000	5700
2002-02-01 00:00:00	Central Division	Research and Development	Budget	4500	4110	16100
2001-12-01 00:00:00	Central Division	Research and Development	Budget	4500	4110	33400
2002-01-01 00:00:00	Northeast Division	Research and Development	Budget	5020	5000	61500
2002-01-01 00:00:00	Northwest Division	Research and Development	Budget	4130	4100	10700
2002-01-01 00:00:00	Southeast Division	Research and Development	Budget	5020	5000	41300
2002-01-01 00:00:00	Southwest Division	Research and Development	Budget	5020	5000	71800
2001-12-01 00:00:00	Southeast Division	Research and Development	Budget	5020	5000	99500
2001-12-01 00:00:00	Southeast Division	Research and Development	Budget	5050	5000	3500
2001-12-01 00:00:00	Canadian Division	Research and Development	Budget	4140	4100	0
2002-01-01 00:00:00	Northeast Division	Research and Development	Budget	4500	4110	4000
2002-01-01 00:00:00	Central Division	Research and Development	Budget	4130	4100	2400
2002-02-01 00:00:00	Northeast Division	Research and Development	Budget	4500	4110	6500
2002-01-01 00:00:00	Northwest Division	Research and Development	Budget	4500	4110	7700
2002-02-01 00:00:00	Southeast Division	Research and Development	Budget	5020	5000	125100
2002-02-01 00:00:00	Southwest Division	Research and Development	Budget	4140	4100	0
2002-03-01 00:00:00	Southeast Division	Research and Development	Budget	4500	4110	12900
2002-03-01 00:00:00	Southeast Division	Research and Development	Budget	4130	4100	12100
2002-03-01 00:00:00	Southwest Division	Research and Development	Budget	4130	4100	29800
2002-02-01 00:00:00	Southeast Division	Research and Development	Budget	4500	4110	7500
2002-03-01 00:00:00	Southeast Division	Research and Development	Budget	5020	5000	56700
2002-01-01 00:00:00	Central Division	Research and Development	Budget	5050	5000	3400
2002-02-01 00:00:00	Central Division	Research and Development	Budget	4130	4100	22100
2002-02-01 00:00:00	Central Division	Research and Development	Budget	5020	5000	97300
2002-02-01 00:00:00	Southwest Division	Research and Development	Budget	4500	4110	48100
2002-02-01 00:00:00	Canadian Division	Research and Development	Budget	4130	4100	17300
2002-02-01 00:00:00	Canadian Division	Research and Development	Budget	5020	5000	346200
2002-03-01 00:00:00	Northeast Division	Research and Development	Budget	5020	5000	73400
2002-03-01 00:00:00	Northwest Division	Research and Development	Budget	5020	5000	73200
2002-01-01 00:00:00	Canadian Division	Research and Development	Budget	5020	5000	98200
2002-02-01 00:00:00	Northwest Division	Research and Development	Budget	4130	4100	17100
2002-01-01 00:00:00	Northwest Division	Research and Development	Budget	5050	5000	1400
2002-01-01 00:00:00	Southeast Division	Research and Development	Budget	4130	4100	7800
2002-01-01 00:00:00	Canadian Division	Research and Development	Budget	4500	4110	2800
2002-03-01 00:00:00	Northeast Division	Research and Development	Budget	5050	5000	5600
2002-01-01 00:00:00	Southwest Division	Research and Development	Budget	5050	5000	1500
2002-03-01 00:00:00	Northeast Division	Research and Development	Budget	4500	4110	17200
2002-02-01 00:00:00	Northeast Division	Research and Development	Budget	5050	5000	3700
2002-02-01 00:00:00	Southeast Division	Research and Development	Budget	5050	5000	8700
2002-03-01 00:00:00	Canadian Division	Research and Development	Budget	4140	4100	0
2002-04-01 00:00:00	Central Division	Research and Development	Budget	4500	4110	11200
2002-05-01 00:00:00	Northwest Division	Research and Development	Budget	4130	4100	10200
2002-05-01 00:00:00	Southwest Division	Research and Development	Budget	5020	5000	167500
2002-02-01 00:00:00	Southeast Division	Research and Development	Budget	4130	4100	12400
2002-02-01 00:00:00	Southwest Division	Research and Development	Budget	5050	5000	22400
2002-03-01 00:00:00	Northwest Division	Research and Development	Budget	5050	5000	3700
2002-03-01 00:00:00	Central Division	Research and Development	Budget	4500	4110	3800
2002-03-01 00:00:00	Central Division	Research and Development	Budget	5050	5000	15000
2002-04-01 00:00:00	Northeast Division	Research and Development	Budget	4130	4100	6400
2002-04-01 00:00:00	Southeast Division	Research and Development	Budget	4130	4100	5000
2002-02-01 00:00:00	Southwest Division	Research and Development	Budget	5020	5000	180300
2002-02-01 00:00:00	Canadian Division	Research and Development	Budget	4140	4100	0
2002-03-01 00:00:00	Southwest Division	Research and Development	Budget	4500	4110	40400
2002-03-01 00:00:00	Southwest Division	Research and Development	Budget	5020	5000	147600
2002-05-01 00:00:00	Northeast Division	Research and Development	Budget	4500	4110	5400
2002-05-01 00:00:00	Northeast Division	Research and Development	Budget	4130	4100	6600
2002-02-01 00:00:00	Canadian Division	Research and Development	Budget	4500	4110	48300
2002-03-01 00:00:00	Central Division	Research and Development	Budget	5020	5000	165000
2002-03-01 00:00:00	Canadian Division	Research and Development	Budget	5020	5000	172900
2002-04-01 00:00:00	Northeast Division	Research and Development	Budget	5050	5000	4800
2002-04-01 00:00:00	Southwest Division	Research and Development	Budget	5050	5000	3000
2002-05-01 00:00:00	Northeast Division	Research and Development	Budget	5020	5000	94400
2002-05-01 00:00:00	Northwest Division	Research and Development	Budget	4500	4110	16800
2002-03-01 00:00:00	Canadian Division	Research and Development	Budget	5050	5000	16800
2002-05-01 00:00:00	Central Division	Research and Development	Budget	4140	4100	0
2002-05-01 00:00:00	Southwest Division	Research and Development	Budget	4140	4100	200
2002-06-01 00:00:00	Northeast Division	Research and Development	Budget	4130	4100	4400
2002-06-01 00:00:00	Northwest Division	Research and Development	Budget	4500	4110	13000
2002-06-01 00:00:00	Northwest Division	Research and Development	Budget	4130	4100	4600
2002-06-01 00:00:00	Northwest Division	Research and Development	Budget	5020	5000	45600
2002-06-01 00:00:00	Central Division	Research and Development	Budget	4500	4110	28300
2002-04-01 00:00:00	Central Division	Research and Development	Budget	5020	5000	51900
2002-04-01 00:00:00	Southeast Division	Research and Development	Budget	4500	4110	7000
2002-04-01 00:00:00	Southeast Division	Research and Development	Budget	5020	5000	70000
2002-04-01 00:00:00	Canadian Division	Research and Development	Budget	5020	5000	96700
2002-05-01 00:00:00	Northwest Division	Research and Development	Budget	4140	4100	0
2002-05-01 00:00:00	Southeast Division	Research and Development	Budget	4130	4100	16300
2002-06-01 00:00:00	Northeast Division	Research and Development	Budget	4500	4110	7700
2002-04-01 00:00:00	Southwest Division	Research and Development	Budget	4500	4110	3400
